"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.800456161E0,2.608176768E-1,2.871387079E-2,8.841479301E0,8.845372043E0
5.802820849E0,2.608176768E-1,1.196411345E-2,8.860622406E0,8.864468310E0
5.805185588E0,2.560320199E-1,3.589234129E-2,8.925228119E0,8.928971813E0
5.807550328E0,2.584248483E-1,1.674975827E-2,8.975478172E0,8.979213350E0
5.809915015E0,2.512463629E-1,1.914258115E-2,8.997013092E0,9.000540859E0
5.812279755E0,2.440679073E-1,2.392822690E-2,8.999405861E0,9.002746667E0
5.814644443E0,2.440679073E-1,4.546362907E-2,9.006584167E0,9.010005241E0
5.817009182E0,2.608176768E-1,4.785645381E-2,9.016156197E0,9.020054804E0
5.819373870E0,2.727817893E-1,4.067798331E-2,9.037691116E0,9.041898325E0
5.821738609E0,2.799602449E-1,2.871387079E-2,8.992227554E0,8.996630403E0
5.824103297E0,2.898306549E-1,2.632104978E-2,8.977870941E0,8.982586556E0
5.826468036E0,2.608176768E-1,3.110669367E-2,8.992227554E0,8.996063021E0
5.828832724E0,2.632105052E-1,2.632104978E-2,9.013762474E0,9.017643068E0
5.831197463E0,2.775674164E-1,2.632104978E-2,9.042476654E0,9.046774039E0
5.833562151E0,2.727817893E-1,1.674975827E-2,9.052047729E0,9.056172401E0
5.835926890E0,2.584248483E-1,7.178467698E-3,9.071190834E0,9.074873998E0
5.838291630E0,2.679961324E-1,9.571290575E-3,9.102297783E0,9.106247222E0
5.840656318E0,2.632105052E-1,1.914258115E-2,9.133403778E0,9.137215702E0
5.843021057E0,2.826521695E-1,3.589234129E-2,9.128618240E0,9.133063642E0
5.845385745E0,2.922234535E-1,3.828516230E-2,9.107083321E0,9.111850905E0
5.847750484E0,2.922234535E-1,2.632104978E-2,9.119047165E0,9.123766138E0
5.850115172E0,2.799602449E-1,3.110669367E-2,9.157332420E0,9.161663737E0
5.852479911E0,2.751746178E-1,1.914258115E-2,9.209974289E0,9.214104075E0
5.854844651E0,2.727817893E-1,3.110669367E-2,9.233902931E0,9.237983594E0
5.857209338E0,2.826521695E-1,2.871387079E-2,9.250652313E0,9.255014044E0
5.859574026E0,2.826521695E-1,1.674975827E-2,9.255437851E0,9.259767957E0
5.861938765E0,2.512463629E-1,1.196411345E-2,9.260522842E0,9.263938212E0
5.864303505E0,2.775674164E-1,9.571290575E-3,9.267701149E0,9.271861726E0
5.866668193E0,2.727817893E-1,9.571290575E-3,9.233902931E0,9.237936180E0
5.869032932E0,2.826521695E-1,1.674975827E-2,9.207581520E0,9.211934121E0
5.871397620E0,2.850449979E-1,7.178467698E-3,9.164510727E0,9.168945362E0
5.873762359E0,2.826521695E-1,2.392822644E-3,9.121439934E0,9.125818563E0
5.876127047E0,2.775674164E-1,-2.392822690E-2,9.104690552E0,9.108951985E0
5.878491786E0,2.632105052E-1,-9.571290575E-3,9.099904060E0,9.103714917E0
5.880856526E0,2.874378264E-1,-1.914258115E-2,9.064012527E0,9.068589198E0
5.883221213E0,2.751746178E-1,-1.435693540E-2,9.008976936E0,9.013189925E0
5.885585953E0,2.656033039E-1,-1.196411345E-2,8.985049248E0,8.988982047E0
5.887950640E0,2.751746178E-1,-1.196411345E-2,9.004191399E0,9.008403130E0
5.890315380E0,2.727817893E-1,2.392822644E-3,9.028120041E0,9.032240425E0
5.892680068E0,2.608176768E-1,9.571290575E-3,9.064012527E0,9.067769327E0
5.895044807E0,2.608176768E-1,2.153540403E-2,9.090332985E0,9.094099373E0
5.897409495E0,2.703889608E-1,1.674975827E-2,9.123832703E0,9.127853742E0
5.899774234E0,2.826521695E-1,-2.392822644E-3,9.183652878E0,9.188001859E0
5.902138974E0,2.632105052E-1,0.000000000E0,9.226723671E0,9.230477207E0
5.904503661E0,2.464607358E-1,1.435693540E-2,9.224330902E0,9.227634020E0
5.906868401E0,2.560320199E-1,7.178467698E-3,9.212367058E0,9.215927014E0
5.909233088E0,2.512463629E-1,2.632104978E-2,9.190832138E0,9.194303286E0
5.911597828E0,2.536391914E-1,3.110669367E-2,9.154939651E0,9.158505363E0
5.913962515E0,2.440679073E-1,1.914258115E-2,9.111868858E0,9.115157139E0
5.916327255E0,2.440679073E-1,1.435693540E-2,9.056833267E0,9.060132675E0
5.918691943E0,2.608176768E-1,1.196411345E-2,8.997013092E0,9.000800719E0
5.921056682E0,2.464607358E-1,1.914258115E-2,8.970691681E0,8.974097089E0
5.923421370E0,2.536391914E-1,1.674975827E-2,8.977870941E0,8.981468701E0
5.925786109E0,2.416750938E-1,2.632104978E-2,8.999405861E0,9.002688793E0
5.928150849E0,2.368894368E-1,1.196411345E-2,9.004191399E0,9.007314943E0
5.930515536E0,2.464607358E-1,2.392822690E-2,9.004191399E0,9.007595584E0
5.932880276E0,2.656033039E-1,2.392822690E-2,9.001798630E0,9.005747956E0
5.935244963E0,2.584248483E-1,2.153540403E-2,9.049654961E0,9.053369653E0
5.937609703E0,2.344966233E-1,1.674975827E-2,9.068798065E0,9.071844772E0
5.939974390E0,2.368894368E-1,1.914258115E-2,9.068798065E0,9.071911672E0
5.942339130E0,2.512463629E-1,3.349951655E-2,9.075976372E0,9.079515078E0
5.944703818E0,2.392822653E-1,2.153540403E-2,9.061619759E0,9.064804048E0
5.947068557E0,2.368894368E-1,9.571290575E-3,9.066405296E0,9.069504574E0
5.949433297E0,2.512463629E-1,-7.178467698E-3,9.092725754E0,9.096199091E0
5.951797984E0,2.249253243E-1,1.435693540E-2,9.097511292E0,9.100302699E0
5.954162724E0,2.368894368E-1,9.571290575E-3,9.090332985E0,9.093424107E0
5.956527411E0,2.321037948E-1,1.674975827E-2,9.059226990E0,9.062215313E0
5.958892151E0,2.297109663E-1,2.392822690E-2,9.049654961E0,9.052601537E0
5.961256838E0,2.416750938E-1,1.196411345E-2,9.020941734E0,9.024186377E0
5.963621578E0,2.368894368E-1,2.392822690E-2,8.999405861E0,9.002554916E0
5.965986318E0,2.392822653E-1,2.153540403E-2,8.968298912E0,8.971516324E0
5.968351005E0,2.488535494E-1,2.153540403E-2,8.956335068E0,8.959817504E0
5.970715745E0,2.440679073E-1,3.589234129E-2,8.989834785E0,8.993218938E0
5.973080432E0,2.584248483E-1,1.914258115E-2,9.025727272E0,9.029446419E0
5.975445172E0,2.560320199E-1,1.914258115E-2,9.035298347E0,9.038945462E0
5.977809859E0,2.488535494E-1,9.571290575E-3,9.032905579E0,9.036337914E0
5.980174599E0,2.536391914E-1,4.785645287E-3,9.056833267E0,9.060385454E0
5.982539286E0,2.488535494E-1,-7.178467698E-3,9.099904060E0,9.103308933E0
5.984904026E0,2.560320199E-1,9.571290575E-3,9.123832703E0,9.127429386E0
5.987268765E0,2.512463629E-1,7.178467698E-3,9.133403778E0,9.136861652E0
5.989633453E0,2.488535494E-1,-2.392822644E-3,9.142974854E0,9.146361188E0
5.991998193E0,2.440679073E-1,-1.435693540E-2,9.114261627E0,9.117540253E0
5.994362880E0,2.560320199E-1,-1.674975827E-2,9.095118523E0,9.098736939E0
5.996727620E0,2.368894368E-1,-9.571290575E-3,9.054440498E0,9.057543870E0
5.999092307E0,2.368894368E-1,0.000000000E0,9.018548965E0,9.021659606E0
6.001457047E0,2.344966233E-1,7.178467698E-3,8.992227554E0,8.995287465E0
6.003821734E0,2.440679073E-1,9.571290575E-3,8.977870941E0,8.981192983E0
6.006186474E0,2.608176768E-1,2.153540403E-2,8.999405861E0,9.003210288E0
6.008551161E0,2.751746178E-1,2.153540403E-2,9.020941734E0,9.025163412E0
6.010915901E0,2.826521695E-1,2.392822690E-2,9.042476654E0,9.046924828E0
6.013280588E0,2.703889608E-1,1.196411345E-2,9.097511292E0,9.101536410E0
6.015645328E0,2.679961324E-1,1.674975827E-2,9.145368576E0,9.149309748E0
6.018010068E0,2.584248483E-1,1.435693540E-2,9.195617676E0,9.199259425E0
6.020374755E0,2.584248483E-1,3.110669367E-2,9.221938133E0,9.225610764E0
6.022739495E0,2.679961324E-1,3.349951655E-2,9.229117393E0,9.233068396E0
6.025104182E0,2.703889608E-1,3.828516230E-2,9.214759827E0,9.218805487E0
6.027468922E0,2.727817893E-1,2.871387079E-2,9.200403214E0,9.204490952E0
6.029833609E0,2.632105052E-1,1.435693540E-2,9.164510727E0,9.168300974E0
6.032198349E0,2.560320199E-1,1.674975827E-2,9.109476089E0,9.113088805E0
6.034563088E0,2.488535494E-1,1.674975827E-2,9.064012527E0,9.067443506E0
6.036927776E0,2.416750938E-1,7.178467698E-3,9.035298347E0,9.038532769E0
6.039292515E0,2.560320199E-1,1.196411345E-2,8.994620323E0,8.998271517E0
6.041657203E0,2.656033039E-1,7.178467698E-3,9.016156197E0,9.020070355E0
6.044021943E0,2.584248483E-1,1.435693540E-2,9.071190834E0,9.074882516E0
6.046386630E0,2.584248483E-1,9.571290575E-3,9.135796547E0,9.139455868E0
6.048751370E0,2.584248483E-1,4.785645287E-3,9.209974289E0,9.213600420E0
6.051116057E0,2.799602449E-1,-2.392822644E-3,9.294022560E0,9.298238479E0
6.053480797E0,2.922234535E-1,1.196411345E-2,9.363413811E0,9.367980352E0
6.055845484E0,2.826521695E-1,1.435693540E-2,9.411270142E0,9.415524629E0
6.058210224E0,2.679961324E-1,2.871387079E-2,9.413662910E0,9.417520682E0
6.060574963E0,2.608176768E-1,2.392822690E-2,9.389735222E0,9.393387353E0
6.062939651E0,2.440679073E-1,3.349951655E-2,9.341878891E0,9.345126675E0
6.065304390E0,2.440679073E-1,3.589234129E-2,9.257830620E0,9.261116843E0
6.067669078E0,2.536391914E-1,4.067798331E-2,9.176474571E0,9.180069340E0
6.070033818E0,2.297109663E-1,2.871387079E-2,9.087940216E0,9.090888240E0
6.072398505E0,2.584248483E-1,1.674975827E-2,9.037691116E0,9.041400592E0
6.074763245E0,2.440679073E-1,2.392822644E-3,8.994620323E0,8.997931408E0
6.077127932E0,2.560320199E-1,-4.785645287E-3,8.997013092E0,9.000656636E0
6.079492672E0,2.632105052E-1,7.178467698E-3,9.023334503E0,9.027175464E0
6.081857411E0,2.512463629E-1,1.674975827E-2,9.080761909E0,9.084252426E0
6.084222099E0,2.632105052E-1,2.871387079E-2,9.178867340E0,9.182685332E0
6.086586838E0,2.584248483E-1,2.871387079E-2,9.286844254E0,9.290483522E0
6.088951526E0,2.536391914E-1,1.435693540E-2,9.370592117E0,9.374035182E0
6.091316265E0,2.464607358E-1,2.392822644E-3,9.394520760E0,9.397753398E0
6.093680953E0,2.464607358E-1,4.785645287E-3,9.382556915E0,9.385794589E0
6.096045693E0,2.512463629E-1,2.153540403E-2,9.368199348E0,9.371592583E0
6.098410380E0,2.464607358E-1,0.000000000E0,9.325128555E0,9.328384933E0
6.100775120E0,2.512463629E-1,2.632104978E-2,9.262915611E0,9.266359757E0
6.103139859E0,2.512463629E-1,1.435693540E-2,9.166903496E0,9.170357166E0
6.105504547E0,2.488535494E-1,2.153540403E-2,9.061619759E0,9.065061749E0
6.107869286E0,2.560320199E-1,7.178467698E-3,9.028120041E0,9.031752621E0
6.110233974E0,2.368894368E-1,2.392822644E-3,9.013762474E0,9.016875083E0
6.112598713E0,2.392822653E-1,-2.392822644E-3,9.018548965E0,9.021723071E0
6.114963401E0,2.368894368E-1,7.178467698E-3,9.025727272E0,9.028838293E0
6.117328140E0,2.440679073E-1,-2.392822644E-3,9.071190834E0,9.074473980E0
6.119692828E0,2.416750938E-1,1.435693540E-2,9.140582085E0,9.143787717E0
6.122057568E0,2.440679073E-1,9.571290575E-3,9.209974289E0,9.213212640E0
6.124422255E0,2.536391914E-1,4.785645287E-3,9.265308380E0,9.268780671E0
6.126786995E0,2.727817893E-1,2.153540403E-2,9.284450531E0,9.288481864E0
6.129151734E0,2.584248483E-1,1.674975827E-2,9.274879456E0,9.278494106E0
6.131516422E0,2.560320199E-1,1.196411345E-2,9.243474007E0,9.247026941E0
6.133881161E0,2.608176768E-1,1.196411345E-2,9.164510727E0,9.168229156E0
6.136245849E0,2.727817893E-1,9.571290575E-3,9.099904060E0,9.103996673E0
6.138610588E0,2.826521695E-1,2.871387079E-2,9.037691116E0,9.042155575E0
6.140975276E0,2.632105052E-1,2.153540403E-2,8.994620323E0,8.998496447E0
6.143340015E0,2.512463629E-1,2.632104978E-2,8.992227554E0,8.995775337E0
6.145704755E0,2.608176768E-1,3.828516230E-2,8.982656479E0,8.986523746E0
6.148069443E0,2.874378264E-1,3.589234129E-2,9.016156197E0,9.020808241E0
6.150434182E0,2.850449979E-1,3.110669367E-2,9.059226990E0,9.063763673E0
6.152798870E0,2.751746178E-1,1.914258115E-2,9.131011009E0,9.135176493E0
6.155163609E0,2.727817893E-1,1.914258115E-2,9.176474571E0,9.180548017E0
6.157528297E0,2.799602449E-1,4.067798331E-2,9.190832138E0,9.195185035E0
6.159893036E0,2.898306549E-1,3.110669367E-2,9.207581520E0,9.212194466E0
6.162257724E0,2.656033039E-1,2.392822690E-2,9.193224907E0,9.197092033E0
6.164622463E0,2.679961324E-1,3.828516230E-2,9.152546883E0,9.156549684E0
6.166987151E0,2.392822653E-1,3.349951655E-2,9.085547447E0,9.088759576E0
6.169351890E0,2.536391914E-1,3.110669367E-2,9.035298347E0,9.038911256E0
6.171716630E0,2.608176768E-1,4.546362907E-2,9.001798630E0,9.005691055E0
6.174081318E0,2.536391914E-1,1.914258115E-2,9.006584167E0,9.010175228E0
6.176446057E0,2.727817893E-1,1.196411345E-2,9.030512810E0,9.034639708E0
6.178810745E0,2.898306549E-1,0.000000000E0,9.087940216E0,9.092560650E0
6.181175484E0,2.775674164E-1,4.067798331E-2,9.142974854E0,9.147277603E0
6.183540172E0,2.656033039E-1,3.349951655E-2,9.193224907E0,9.197121915E0
6.185904911E0,2.898306549E-1,2.871387079E-2,9.207581520E0,9.212186697E0
6.188269599E0,2.898306549E-1,2.632104978E-2,9.205188751E0,9.209787975E0
6.190634338E0,2.799602449E-1,1.435693540E-2,9.181260109E0,9.185538691E0
6.192999078E0,2.632105052E-1,1.435693540E-2,9.121439934E0,9.125248071E0
6.195363765E0,2.560320199E-1,2.632104978E-2,9.035298347E0,9.038963515E0
6.197728505E0,2.488535494E-1,2.871387079E-2,8.958727837E0,8.962229467E0
6.200093193E0,2.632105052E-1,1.196411345E-2,8.910871506E0,8.914766060E0
6.202457932E0,2.512463629E-1,9.571290575E-3,8.937192917E0,8.940728918E0
6.204822620E0,2.440679073E-1,2.392822644E-3,8.949156761E0,8.952484661E0
6.207187359E0,2.392822653E-1,-2.392822644E-3,8.999405861E0,9.002586716E0
6.209552047E0,2.392822653E-1,1.196411345E-2,9.102297783E0,9.105450240E0
6.211916786E0,2.464607358E-1,1.435693540E-2,9.195617676E0,9.198931104E0
6.214281526E0,2.799602449E-1,2.632104978E-2,9.265308380E0,9.269574419E0
6.216646213E0,2.488535494E-1,2.392822690E-2,9.272486687E0,9.275856295E0
6.219010953E0,2.679961324E-1,2.153540403E-2,9.224330902E0,9.228248279E0
6.221375640E0,2.751746178E-1,1.914258115E-2,9.162117958E0,9.166269306E0
6.223740380E0,2.703889608E-1,1.674975827E-2,9.078369141E0,9.082410308E0
6.226105068E0,2.464607358E-1,1.674975827E-2,9.006584167E0,9.009971244E0
6.228469807E0,2.703889608E-1,2.153540403E-2,8.939585686E0,8.943699805E0
6.230834495E0,2.488535494E-1,2.871387079E-2,8.896514893E0,8.900041000E0
6.233199234E0,2.392822653E-1,1.196411345E-2,8.879764557E0,8.882995988E0
6.235563974E0,2.512463629E-1,0.000000000E0,8.891729355E0,8.895278279E0
6.237928661E0,2.512463629E-1,1.914258115E-2,8.941978455E0,8.945527925E0
6.240293401E0,2.512463629E-1,4.785645287E-3,9.032905579E0,9.036400325E0
6.242658088E0,2.512463629E-1,2.392822644E-3,9.116654396E0,9.120116109E0
6.245022828E0,2.584248483E-1,0.000000000E0,9.164510727E0,9.168153591E0
6.247387515E0,2.656033039E-1,-2.392822644E-3,9.176474571E0,9.180317881E0
6.249752255E0,2.656033039E-1,-7.178467698E-3,9.154939651E0,9.158794499E0
6.252116943E0,2.751746178E-1,-4.785645287E-3,9.099904060E0,9.104064910E0
6.254481682E0,2.392822653E-1,0.000000000E0,9.037691116E0,9.040858185E0
6.256846370E0,2.201396823E-1,1.914258115E-2,8.963513374E0,8.966236665E0
6.259211109E0,2.105683982E-1,9.571290575E-3,8.920442581E0,8.922932618E0
6.261575849E0,2.177468538E-1,7.178467698E-3,8.918049812E0,8.920710604E0
6.263940536E0,2.273181528E-1,2.153540403E-2,8.937192917E0,8.940109314E0
6.266305276E0,2.392822653E-1,2.871387079E-2,8.973084450E0,8.976320239E0
6.268669963E0,2.321037948E-1,4.785645287E-3,9.030512810E0,9.033496371E0
6.271034703E0,2.608176768E-1,-4.785645287E-3,9.083154678E0,9.086899783E0
6.273399390E0,2.608176768E-1,-2.392822644E-3,9.099904060E0,9.103641332E0
6.275764130E0,2.703889608E-1,4.785645287E-3,9.090332985E0,9.094354670E0
6.278128818E0,2.799602449E-1,1.435693540E-2,9.075976372E0,9.080304563E0
6.280493557E0,2.584248483E-1,1.674975827E-2,9.064012527E0,9.067711236E0
6.282858297E0,2.632105052E-1,9.571290575E-3,9.068798065E0,9.072621987E0
6.285222984E0,2.512463629E-1,1.435693540E-2,9.073583603E0,9.077072780E0
6.287587724E0,2.488535494E-1,9.571290575E-3,9.107083321E0,9.110487710E0
6.289952411E0,2.799602449E-1,4.785645287E-3,9.142974854E0,9.147261329E0
6.292317151E0,2.679961324E-1,4.785645287E-3,9.188439369E0,9.192348061E0
6.294681838E0,2.512463629E-1,4.785645287E-3,9.207581520E0,9.211009993E0
6.297046578E0,2.416750938E-1,9.571290575E-3,9.202795982E0,9.205973732E0
6.299411265E0,2.368894368E-1,-4.785645287E-3,9.150154114E0,9.153221281E0
6.301776005E0,2.488535494E-1,4.785645287E-3,9.104690552E0,9.108092063E0
6.304140745E0,2.464607358E-1,7.178467698E-3,9.056833267E0,9.060188919E0
6.306505432E0,2.416750938E-1,1.435693540E-2,8.997013092E0,9.000269860E0
6.308870172E0,2.416750938E-1,1.674975827E-2,8.956335068E0,8.959610776E0
6.311234859E0,2.440679073E-1,2.871387079E-2,8.930013657E0,8.933394514E0
6.313599599E0,2.416750938E-1,1.674975827E-2,9.013762474E0,9.017017320E0
6.315964286E0,2.512463629E-1,9.571290575E-3,9.135796547E0,9.139255708E0
6.318329026E0,2.464607358E-1,2.392822644E-3,9.241081238E0,9.244367532E0
6.320693713E0,2.632105052E-1,-9.571290575E-3,9.303593636E0,9.307321092E0
6.323058453E0,2.536391914E-1,-2.392822644E-3,9.325128555E0,9.328577659E0
6.325423140E0,2.656033039E-1,-7.178467698E-3,9.305986404E0,9.309778709E0
6.327787880E0,2.512463629E-1,2.392822644E-3,9.257830620E0,9.261239563E0
6.330152620E0,2.560320199E-1,4.785645287E-3,9.142974854E0,9.146560253E0
6.332517307E0,2.799602449E-1,9.571290575E-3,9.008976936E0,9.013330949E0
6.334882047E0,2.560320199E-1,0.000000000E0,8.910871506E0,8.914548973E0
6.337246734E0,2.368894368E-1,2.153540403E-2,8.858229637E0,8.861422723E0
6.339611474E0,2.368894368E-1,1.196411345E-2,8.872586250E0,8.875756109E0
6.341976161E0,2.488535494E-1,7.178467698E-3,8.920442581E0,8.923915927E0
6.344340901E0,2.488535494E-1,-7.178467698E-3,9.025727272E0,9.029160116E0
6.346705640E0,2.632105052E-1,0.000000000E0,9.159725189E0,9.163506169E0
6.349070328E0,2.775674164E-1,-2.392822644E-3,9.289237022E0,9.293383337E0
6.351435068E0,2.898306549E-1,2.392822690E-2,9.351449966E0,9.355970866E0
6.353799755E0,2.826521695E-1,2.392822690E-2,9.361021042E0,9.365317921E0
6.356164495E0,2.799602449E-1,1.914258115E-2,9.308379173E0,9.312607960E0
6.358529182E0,2.775674164E-1,2.392822690E-2,9.214759827E0,9.218970381E0
6.360893922E0,2.656033039E-1,1.674975827E-2,9.080761909E0,9.084660837E0
6.363258609E0,2.488535494E-1,2.153540403E-2,8.975478172E0,8.978953184E0
6.365623349E0,2.392822653E-1,3.110669367E-2,8.913264275E0,8.916529799E0
6.367988036E0,2.440679073E-1,2.871387079E-2,8.877371788E0,8.880772686E0
6.370352776E0,2.368894368E-1,2.632104978E-2,8.903693199E0,8.906882843E0
6.372717515E0,2.416750938E-1,7.178467698E-3,8.985049248E0,8.988301751E0
6.375082203E0,2.608176768E-1,-4.785645287E-3,9.054440498E0,9.058197475E0
6.377446943E0,2.656033039E-1,-4.785645287E-3,9.104690552E0,9.108565093E0
6.379811630E0,2.727817893E-1,0.000000000E0,9.126225471E0,9.130301269E0
6.382176370E0,2.850449979E-1,-4.785645287E-3,9.138189316E0,9.142635152E0
6.384541057E0,2.751746178E-1,7.178467698E-3,9.126225471E0,9.130375894E0
6.386905797E0,2.775674164E-1,2.632104978E-2,9.092725754E0,9.096999401E0
6.389270484E0,2.850449979E-1,2.632104978E-2,9.073583603E0,9.078097975E0
6.391635224E0,2.751746178E-1,1.914258115E-2,9.087940216E0,9.092125432E0
6.393999963E0,2.608176768E-1,-1.196411345E-2,9.116654396E0,9.120392337E0
6.396364651E0,2.775674164E-1,-3.349951655E-2,9.126225471E0,9.130506954E0
6.398729390E0,2.751746178E-1,-2.392822690E-2,9.109476089E0,9.113662724E0
6.401094078E0,2.632105052E-1,-1.914258115E-2,9.061619759E0,9.065461867E0
6.403458818E0,2.608176768E-1,-9.571290575E-3,8.980263710E0,8.984055530E0
6.405823505E0,2.775674164E-1,-2.392822644E-3,8.922835350E0,8.927151846E0
6.408188245E0,2.488535494E-1,3.110669367E-2,8.896514893E0,8.900049042E0
6.410552984E0,2.727817893E-1,6.939185411E-2,8.877371788E0,8.881832862E0
6.412917672E0,2.727817893E-1,5.264209956E-2,8.863015175E0,8.867368216E0
6.415282411E0,2.512463629E-1,4.067798331E-2,8.961120605E0,8.964734348E0
6.417647099E0,2.751746178E-1,2.871387079E-2,9.080761909E0,9.084975642E0
6.420011838E0,2.922234535E-1,2.153540403E-2,9.164510727E0,9.169193813E0
6.422376526E0,3.041875660E-1,1.674975827E-2,9.176474571E0,9.181530166E0
6.424741265E0,2.970091105E-1,-2.392822644E-3,9.147761345E0,9.152582027E0
6.427105953E0,2.751746178E-1,-2.392822644E-3,9.099904060E0,9.104063966E0
6.429470693E0,2.679961324E-1,2.153540403E-2,9.073583603E0,9.077566034E0
6.431835432E0,2.368894368E-1,6.460621208E-2,9.008976936E0,9.012322454E0
6.434200120E0,2.560320199E-1,6.699903309E-2,8.903693199E0,8.907625601E0
6.436564859E0,2.656033039E-1,6.221338734E-2,8.853444099E0,8.857645739E0
6.438929547E0,2.584248483E-1,5.264209956E-2,8.851051331E0,8.854979630E0
6.441294286E0,2.512463629E-1,5.024927482E-2,8.927620888E0,8.931296907E0
6.443658974E0,2.536391914E-1,2.153540403E-2,8.956335068E0,8.959951700E0
6.446023713E0,2.826521695E-1,1.914258115E-2,8.918049812E0,8.922548467E0
6.448388401E0,3.017947674E-1,2.871387079E-2,8.886942863E0,8.892112124E0
6.450753140E0,2.922234535E-1,9.571290575E-3,8.906085968E0,8.910883987E0
6.453117828E0,2.560320199E-1,2.392822644E-3,8.949156761E0,8.952818822E0
6.455482568E0,2.416750938E-1,3.828516230E-2,8.987442017E0,8.990772303E0
6.457847307E0,2.225325108E-1,5.982056633E-2,8.992227554E0,8.995179576E0
6.460211995E0,2.560320199E-1,5.264209956E-2,8.973084450E0,8.976890783E0
6.462576734E0,2.488535494E-1,4.546362907E-2,9.016156197E0,9.019704407E0
6.464941422E0,2.321037948E-1,4.307080805E-2,9.080761909E0,9.083829816E0
6.467306161E0,2.536391914E-1,3.589234129E-2,9.071190834E0,9.074807119E0
6.469670849E0,2.608176768E-1,2.392822690E-2,8.992227554E0,8.996041063E0
6.472035588E0,2.584248483E-1,2.392822690E-2,8.915657043E0,8.919433641E0
6.474400328E0,2.536391914E-1,4.067798331E-2,8.930013657E0,8.933707598E0
6.476765015E0,2.153540403E-1,4.785645381E-2,8.987442017E0,8.990149143E0
6.479129755E0,2.033899277E-1,5.503492057E-2,9.001798630E0,9.004264261E0
6.481494443E0,2.273181528E-1,6.460621208E-2,8.965906143E0,8.969020040E0
6.483859182E0,2.392822653E-1,5.982056633E-2,9.001798630E0,9.005177015E0
6.486223870E0,2.249253243E-1,5.264209956E-2,9.066405296E0,9.069347694E0
6.488588609E0,2.392822653E-1,2.153540403E-2,9.145368576E0,9.148523715E0
6.490953297E0,2.297109663E-1,-2.632104978E-2,9.154939651E0,9.157858917E0
6.493318036E0,2.488535494E-1,-3.110669367E-2,9.083154678E0,9.086616236E0
